quad,quadcnv,DnstySt,Pcode,year,UNIQUE,ww_yield,dsnumeric,farm
302,177,l,05_grid_3,2015,05_grid_3_2015,9.46425,1,05
22,189,l,05_grid_3,2015,05_grid_3_2015,9.969,1,05
53,190,0,05_grid_3,2015,05_grid_3_2015,11.2675,0,05
84,191,l,05_grid_3,2015,05_grid_3_2015,12.33042857,1,05
115,192,0,05_grid_3,2015,05_grid_3_2015,12.38866667,0,05
146,193,l,05_grid_3,2015,05_grid_3_2015,12.0465,1,05
177,194,l,05_grid_3,2015,05_grid_3_2015,11.60083333,1,05
208,195,l,05_grid_3,2015,05_grid_3_2015,12.65733333,1,05
239,196,l,05_grid_3,2015,05_grid_3_2015,11.81066667,1,05
270,197,l,05_grid_3,2015,05_grid_3_2015,11.52228571,1,05
301,198,l,05_grid_3,2015,05_grid_3_2015,8.6062,1,05
332,199,l,05_grid_3,2015,05_grid_3_2015,10.0465,1,05
21,210,l,05_grid_3,2015,05_grid_3_2015,10.057,1,05
52,211,l,05_grid_3,2015,05_grid_3_2015,12.09771429,1,05
83,212,0,05_grid_3,2015,05_grid_3_2015,12.09416667,0,05
114,213,l,05_grid_3,2015,05_grid_3_2015,11.4712,1,05
145,214,0,05_grid_3,2015,05_grid_3_2015,11.684375,0,05
176,215,l,05_grid_3,2015,05_grid_3_2015,11.454,1,05
207,216,l,05_grid_3,2015,05_grid_3_2015,12.68016667,1,05
238,217,l,05_grid_3,2015,05_grid_3_2015,11.326,1,05
269,218,m,05_grid_3,2015,05_grid_3_2015,11.29633333,2,05
300,219,m,05_grid_3,2015,05_grid_3_2015,9.961125,2,05
331,220,l,05_grid_3,2015,05_grid_3_2015,11.60377778,1,05
362,221,l,05_grid_3,2015,05_grid_3_2015,12.3975,1,05
20,231,l,05_grid_3,2015,05_grid_3_2015,9.6046,1,05
51,232,l,05_grid_3,2015,05_grid_3_2015,11.8105,1,05
82,233,l,05_grid_3,2015,05_grid_3_2015,12.0874,1,05
113,234,0,05_grid_3,2015,05_grid_3_2015,10.78033333,0,05
144,235,0,05_grid_3,2015,05_grid_3_2015,11.22866667,0,05
175,236,l,05_grid_3,2015,05_grid_3_2015,10.84883333,1,05
206,237,l,05_grid_3,2015,05_grid_3_2015,11.79833333,1,05
237,238,l,05_grid_3,2015,05_grid_3_2015,11.09316667,1,05
268,239,l,05_grid_3,2015,05_grid_3_2015,11.55583333,1,05
299,240,l,05_grid_3,2015,05_grid_3_2015,11.31633333,1,05
330,241,m,05_grid_3,2015,05_grid_3_2015,9.8424,2,05
361,242,l,05_grid_3,2015,05_grid_3_2015,10.36542857,1,05
19,252,0,05_grid_3,2015,05_grid_3_2015,10.12966667,0,05
50,253,0,05_grid_3,2015,05_grid_3_2015,11.984,0,05
81,254,0,05_grid_3,2015,05_grid_3_2015,11.76616667,0,05
112,255,0,05_grid_3,2015,05_grid_3_2015,10.39583333,0,05
143,256,0,05_grid_3,2015,05_grid_3_2015,10.75233333,0,05
174,257,0,05_grid_3,2015,05_grid_3_2015,10.8715,0,05
205,258,l,05_grid_3,2015,05_grid_3_2015,11.46742857,1,05
236,259,l,05_grid_3,2015,05_grid_3_2015,10.79083333,1,05
267,260,m,05_grid_3,2015,05_grid_3_2015,11.48583333,2,05
298,261,h,05_grid_3,2015,05_grid_3_2015,11.30833333,3,05
329,262,m,05_grid_3,2015,05_grid_3_2015,10.608,2,05
360,263,m,05_grid_3,2015,05_grid_3_2015,11.89222222,2,05
18,273,0,05_grid_3,2015,05_grid_3_2015,11.29833333,0,05
49,274,0,05_grid_3,2015,05_grid_3_2015,12.26766667,0,05
80,275,0,05_grid_3,2015,05_grid_3_2015,11.77157143,0,05
111,276,0,05_grid_3,2015,05_grid_3_2015,10.50316667,0,05
142,277,0,05_grid_3,2015,05_grid_3_2015,10.89683333,0,05
173,278,m,05_grid_3,2015,05_grid_3_2015,12.39314286,2,05
204,279,l,05_grid_3,2015,05_grid_3_2015,11.3745,1,05
235,280,0,05_grid_3,2015,05_grid_3_2015,10.36683333,0,05
266,281,l,05_grid_3,2015,05_grid_3_2015,11.03883333,1,05
297,282,m,05_grid_3,2015,05_grid_3_2015,11.104,2,05
328,283,h,05_grid_3,2015,05_grid_3_2015,10.86316667,3,05
359,284,m,05_grid_3,2015,05_grid_3_2015,7.918777778,2,05
390,285,m,05_grid_3,2015,05_grid_3_2015,7.371384615,2,05
17,294,0,05_grid_3,2015,05_grid_3_2015,11.83342857,0,05
48,295,0,05_grid_3,2015,05_grid_3_2015,12.16716667,0,05
79,296,0,05_grid_3,2015,05_grid_3_2015,11.04216667,0,05
110,297,0,05_grid_3,2015,05_grid_3_2015,10.4285,0,05
141,298,0,05_grid_3,2015,05_grid_3_2015,10.49983333,0,05
172,299,0,05_grid_3,2015,05_grid_3_2015,10.89222222,0,05
203,300,l,05_grid_3,2015,05_grid_3_2015,11.2858,1,05
234,301,l,05_grid_3,2015,05_grid_3_2015,10.292,1,05
265,302,l,05_grid_3,2015,05_grid_3_2015,11.32814286,1,05
296,303,m,05_grid_3,2015,05_grid_3_2015,10.98971429,2,05
327,304,m,05_grid_3,2015,05_grid_3_2015,10.6516,2,05
358,305,h,05_grid_3,2015,05_grid_3_2015,9.743625,3,05
389,306,l,05_grid_3,2015,05_grid_3_2015,8.619375,1,05
420,307,m,05_grid_3,2015,05_grid_3_2015,8.39,2,05
16,315,0,05_grid_3,2015,05_grid_3_2015,11.74033333,0,05
47,316,0,05_grid_3,2015,05_grid_3_2015,12.17828571,0,05
78,317,0,05_grid_3,2015,05_grid_3_2015,10.82971429,0,05
109,318,0,05_grid_3,2015,05_grid_3_2015,10.8316,0,05
140,319,0,05_grid_3,2015,05_grid_3_2015,10.6865,0,05
171,320,0,05_grid_3,2015,05_grid_3_2015,10.5594,0,05
202,321,0,05_grid_3,2015,05_grid_3_2015,11.15666667,0,05
233,322,0,05_grid_3,2015,05_grid_3_2015,10.4502,0,05
264,323,l,05_grid_3,2015,05_grid_3_2015,11.57766667,1,05
295,324,l,05_grid_3,2015,05_grid_3_2015,11.5892,1,05
326,325,h,05_grid_3,2015,05_grid_3_2015,10.87771429,3,05
357,326,h,05_grid_3,2015,05_grid_3_2015,10.64633333,3,05
388,327,l,05_grid_3,2015,05_grid_3_2015,8.147222222,1,05
419,328,l,05_grid_3,2015,05_grid_3_2015,9.816,1,05
15,336,0,05_grid_3,2015,05_grid_3_2015,11.4815,0,05
46,337,0,05_grid_3,2015,05_grid_3_2015,12.78233333,0,05
77,338,0,05_grid_3,2015,05_grid_3_2015,11.49825,0,05
108,339,l,05_grid_3,2015,05_grid_3_2015,11.10783333,1,05
139,340,0,05_grid_3,2015,05_grid_3_2015,11.03528571,0,05
170,341,0,05_grid_3,2015,05_grid_3_2015,11.03757143,0,05
201,342,0,05_grid_3,2015,05_grid_3_2015,11.6345,0,05
232,343,l,05_grid_3,2015,05_grid_3_2015,10.61183333,1,05
263,344,l,05_grid_3,2015,05_grid_3_2015,11.93728571,1,05
294,345,m,05_grid_3,2015,05_grid_3_2015,11.06685714,2,05
325,346,h,05_grid_3,2015,05_grid_3_2015,10.8175,3,05
356,347,h,05_grid_3,2015,05_grid_3_2015,10.9072,3,05
387,348,h,05_grid_3,2015,05_grid_3_2015,9.723,3,05
418,349,l,05_grid_3,2015,05_grid_3_2015,12.2146,1,05
14,357,0,05_grid_3,2015,05_grid_3_2015,11.36357143,0,05
45,358,0,05_grid_3,2015,05_grid_3_2015,12.82528571,0,05
76,359,0,05_grid_3,2015,05_grid_3_2015,11.389,0,05
107,360,l,05_grid_3,2015,05_grid_3_2015,10.63516667,1,05
138,361,0,05_grid_3,2015,05_grid_3_2015,11.3295,0,05
169,362,0,05_grid_3,2015,05_grid_3_2015,11.37416667,0,05
200,363,l,05_grid_3,2015,05_grid_3_2015,11.77316667,1,05
231,364,l,05_grid_3,2015,05_grid_3_2015,10.73933333,1,05
262,365,l,05_grid_3,2015,05_grid_3_2015,12.50233333,1,05
293,366,l,05_grid_3,2015,05_grid_3_2015,10.89828571,1,05
324,367,m,05_grid_3,2015,05_grid_3_2015,11.115,2,05
355,368,h,05_grid_3,2015,05_grid_3_2015,11.021,3,05
386,369,h,05_grid_3,2015,05_grid_3_2015,10.5585,3,05
417,370,m,05_grid_3,2015,05_grid_3_2015,9.450222222,2,05
13,378,0,05_grid_3,2015,05_grid_3_2015,7.016,0,05
44,379,0,05_grid_3,2015,05_grid_3_2015,13.54428571,0,05
75,380,0,05_grid_3,2015,05_grid_3_2015,11.81714286,0,05
106,381,0,05_grid_3,2015,05_grid_3_2015,10.32833333,0,05
137,382,0,05_grid_3,2015,05_grid_3_2015,11.43671429,0,05
168,383,0,05_grid_3,2015,05_grid_3_2015,11.3716,0,05
199,384,0,05_grid_3,2015,05_grid_3_2015,11.99916667,0,05
230,385,0,05_grid_3,2015,05_grid_3_2015,11.35216667,0,05
261,386,l,05_grid_3,2015,05_grid_3_2015,11.82833333,1,05
292,387,l,05_grid_3,2015,05_grid_3_2015,10.9154,1,05
323,388,l,05_grid_3,2015,05_grid_3_2015,11.43614286,1,05
354,389,m,05_grid_3,2015,05_grid_3_2015,11.063,2,05
385,390,m,05_grid_3,2015,05_grid_3_2015,10.324,2,05
416,391,l,05_grid_3,2015,05_grid_3_2015,8.704142857,1,05
12,399,l,05_grid_3,2015,05_grid_3_2015,11.043,1,05
43,400,0,05_grid_3,2015,05_grid_3_2015,12.84825,0,05
74,401,0,05_grid_3,2015,05_grid_3_2015,11.38542857,0,05
105,402,l,05_grid_3,2015,05_grid_3_2015,10.00842857,1,05
136,403,0,05_grid_3,2015,05_grid_3_2015,11.39266667,0,05
167,404,0,05_grid_3,2015,05_grid_3_2015,11.173,0,05
198,405,0,05_grid_3,2015,05_grid_3_2015,11.48214286,0,05
229,406,0,05_grid_3,2015,05_grid_3_2015,11.5505,0,05
260,407,l,05_grid_3,2015,05_grid_3_2015,11.9945,1,05
291,408,l,05_grid_3,2015,05_grid_3_2015,11.56333333,1,05
322,409,l,05_grid_3,2015,05_grid_3_2015,11.64,1,05
353,410,m,05_grid_3,2015,05_grid_3_2015,11.34883333,2,05
384,411,m,05_grid_3,2015,05_grid_3_2015,10.30533333,2,05
415,412,m,05_grid_3,2015,05_grid_3_2015,8.618,2,05
11,420,0,05_grid_3,2015,05_grid_3_2015,10.02157143,0,05
42,421,l,05_grid_3,2015,05_grid_3_2015,12.34183333,1,05
73,422,0,05_grid_3,2015,05_grid_3_2015,11.79233333,0,05
104,423,0,05_grid_3,2015,05_grid_3_2015,11.74371429,0,05
135,424,0,05_grid_3,2015,05_grid_3_2015,11.20283333,0,05
166,425,0,05_grid_3,2015,05_grid_3_2015,10.6568,0,05
197,426,0,05_grid_3,2015,05_grid_3_2015,11.217,0,05
228,427,0,05_grid_3,2015,05_grid_3_2015,10.83616667,0,05
259,428,0,05_grid_3,2015,05_grid_3_2015,11.463125,0,05
290,429,l,05_grid_3,2015,05_grid_3_2015,10.9806,1,05
321,430,l,05_grid_3,2015,05_grid_3_2015,11.9565,1,05
352,431,m,05_grid_3,2015,05_grid_3_2015,11.37833333,2,05
383,432,m,05_grid_3,2015,05_grid_3_2015,10.6334,2,05
414,433,l,05_grid_3,2015,05_grid_3_2015,8.1796,1,05
10,441,0,05_grid_3,2015,05_grid_3_2015,12.67285714,0,05
41,442,l,05_grid_3,2015,05_grid_3_2015,12.438,1,05
72,443,l,05_grid_3,2015,05_grid_3_2015,9.0175,1,05
103,444,l,05_grid_3,2015,05_grid_3_2015,6.891714286,1,05
134,445,0,05_grid_3,2015,05_grid_3_2015,9.092833333,0,05
165,446,0,05_grid_3,2015,05_grid_3_2015,9.473875,0,05
196,447,0,05_grid_3,2015,05_grid_3_2015,9.539428571,0,05
227,448,0,05_grid_3,2015,05_grid_3_2015,10.685,0,05
258,449,0,05_grid_3,2015,05_grid_3_2015,8.47,0,05
289,450,l,05_grid_3,2015,05_grid_3_2015,10.83142857,1,05
320,451,l,05_grid_3,2015,05_grid_3_2015,10.570375,1,05
351,452,m,05_grid_3,2015,05_grid_3_2015,9.534625,2,05
382,453,l,05_grid_3,2015,05_grid_3_2015,7.685,1,05
413,454,0,05_grid_3,2015,05_grid_3_2015,7.6563,0,05
9,462,0,05_grid_3,2015,05_grid_3_2015,11.092875,0,05
40,463,l,05_grid_3,2015,05_grid_3_2015,11.853625,1,05
71,464,0,05_grid_3,2015,05_grid_3_2015,10.89357143,0,05
102,465,0,05_grid_3,2015,05_grid_3_2015,8.407555556,0,05
133,466,0,05_grid_3,2015,05_grid_3_2015,9.508,0,05
164,467,l,05_grid_3,2015,05_grid_3_2015,10.55157143,1,05
195,468,l,05_grid_3,2015,05_grid_3_2015,8.932875,1,05
226,469,l,05_grid_3,2015,05_grid_3_2015,11.40066667,1,05
257,470,l,05_grid_3,2015,05_grid_3_2015,9.381,1,05
288,471,l,05_grid_3,2015,05_grid_3_2015,7.5363,1,05
319,472,0,05_grid_3,2015,05_grid_3_2015,11.51728571,0,05
350,473,l,05_grid_3,2015,05_grid_3_2015,8.689285714,1,05
381,474,l,05_grid_3,2015,05_grid_3_2015,9.602,1,05
412,475,0,05_grid_3,2015,05_grid_3_2015,8.519777778,0,05
31,0,m,05_grid_3,2017,05_grid_3_2017,9.1212,2,05
62,1,m,05_grid_3,2017,05_grid_3_2017,9.396833333,2,05
93,2,l,05_grid_3,2017,05_grid_3_2017,8.8286,1,05
124,3,l,05_grid_3,2017,05_grid_3_2017,5.1964,1,05
155,4,l,05_grid_3,2017,05_grid_3_2017,9.454,1,05
30,21,l,05_grid_3,2017,05_grid_3_2017,9.6786,1,05
61,22,l,05_grid_3,2017,05_grid_3_2017,7.562666667,1,05
92,23,l,05_grid_3,2017,05_grid_3_2017,9.7685,1,05
123,24,m,05_grid_3,2017,05_grid_3_2017,6.940333333,2,05
154,25,l,05_grid_3,2017,05_grid_3_2017,7.673428571,1,05
185,26,0,05_grid_3,2017,05_grid_3_2017,8.8915,0,05
29,42,0,05_grid_3,2017,05_grid_3_2017,9.130333333,0,05
60,43,l,05_grid_3,2017,05_grid_3_2017,8.793,1,05
91,44,l,05_grid_3,2017,05_grid_3_2017,8.9924,1,05
122,45,0,05_grid_3,2017,05_grid_3_2017,8.0194,0,05
153,46,0,05_grid_3,2017,05_grid_3_2017,8.4044,0,05
184,47,l,05_grid_3,2017,05_grid_3_2017,9.249428571,1,05
215,48,l,05_grid_3,2017,05_grid_3_2017,7.362,1,05
28,63,0,05_grid_3,2017,05_grid_3_2017,8.683833333,0,05
59,64,l,05_grid_3,2017,05_grid_3_2017,8.0535,1,05
90,65,l,05_grid_3,2017,05_grid_3_2017,9.789375,1,05
121,66,l,05_grid_3,2017,05_grid_3_2017,9.659666667,1,05
152,67,l,05_grid_3,2017,05_grid_3_2017,9.8596,1,05
183,68,l,05_grid_3,2017,05_grid_3_2017,10.112,1,05
214,69,l,05_grid_3,2017,05_grid_3_2017,6.63825,1,05
27,84,0,05_grid_3,2017,05_grid_3_2017,8.3332,0,05
58,85,0,05_grid_3,2017,05_grid_3_2017,8.198666667,0,05
89,86,l,05_grid_3,2017,05_grid_3_2017,10.79111111,1,05
120,87,l,05_grid_3,2017,05_grid_3_2017,10.53475,1,05
151,88,l,05_grid_3,2017,05_grid_3_2017,10.0564,1,05
182,89,0,05_grid_3,2017,05_grid_3_2017,9.994333333,0,05
213,90,0,05_grid_3,2017,05_grid_3_2017,8.473428571,0,05
244,91,l,05_grid_3,2017,05_grid_3_2017,9.0625,1,05
26,105,0,05_grid_3,2017,05_grid_3_2017,8.151666667,0,05
57,106,0,05_grid_3,2017,05_grid_3_2017,8.321,0,05
88,107,l,05_grid_3,2017,05_grid_3_2017,10.097625,1,05
119,108,l,05_grid_3,2017,05_grid_3_2017,10.79366667,1,05
150,109,0,05_grid_3,2017,05_grid_3_2017,10.313,0,05
181,110,0,05_grid_3,2017,05_grid_3_2017,10.2928,0,05
212,111,l,05_grid_3,2017,05_grid_3_2017,9.49375,1,05
243,112,l,05_grid_3,2017,05_grid_3_2017,7.859285714,1,05
274,113,l,05_grid_3,2017,05_grid_3_2017,9.2932,1,05
25,126,l,05_grid_3,2017,05_grid_3_2017,8.222333333,1,05
56,127,l,05_grid_3,2017,05_grid_3_2017,8.834,1,05
87,128,l,05_grid_3,2017,05_grid_3_2017,11.21433333,1,05
118,129,l,05_grid_3,2017,05_grid_3_2017,11.12866667,1,05
149,130,l,05_grid_3,2017,05_grid_3_2017,10.964,1,05
180,131,l,05_grid_3,2017,05_grid_3_2017,9.7134,1,05
211,132,l,05_grid_3,2017,05_grid_3_2017,9.913,1,05
242,133,l,05_grid_3,2017,05_grid_3_2017,8.7012,1,05
273,134,l,05_grid_3,2017,05_grid_3_2017,8.209285714,1,05
304,135,l,05_grid_3,2017,05_grid_3_2017,6.87375,1,05
24,147,0,05_grid_3,2017,05_grid_3_2017,8.593,0,05
55,148,l,05_grid_3,2017,05_grid_3_2017,8.874666667,1,05
86,149,l,05_grid_3,2017,05_grid_3_2017,11.4642,1,05
117,150,m,05_grid_3,2017,05_grid_3_2017,11.022,2,05
148,151,l,05_grid_3,2017,05_grid_3_2017,10.2702,1,05
179,152,l,05_grid_3,2017,05_grid_3_2017,10.54316667,1,05
210,153,l,05_grid_3,2017,05_grid_3_2017,9.74925,1,05
241,154,l,05_grid_3,2017,05_grid_3_2017,9.39,1,05
272,155,l,05_grid_3,2017,05_grid_3_2017,7.449714286,1,05
303,156,l,05_grid_3,2017,05_grid_3_2017,7.585857143,1,05
23,168,0,05_grid_3,2017,05_grid_3_2017,9.4298,0,05
54,169,0,05_grid_3,2017,05_grid_3_2017,11.296,0,05
85,170,l,05_grid_3,2017,05_grid_3_2017,11.6729,1,05
116,171,l,05_grid_3,2017,05_grid_3_2017,10.32683333,1,05
147,172,m,05_grid_3,2017,05_grid_3_2017,9.435,2,05
178,173,m,05_grid_3,2017,05_grid_3_2017,10.817,2,05
209,174,0,05_grid_3,2017,05_grid_3_2017,10.10666667,0,05
240,175,l,05_grid_3,2017,05_grid_3_2017,9.1196,1,05
271,176,l,05_grid_3,2017,05_grid_3_2017,8.552375,1,05
302,177,l,05_grid_3,2017,05_grid_3_2017,8.211166667,1,05
22,189,0,05_grid_3,2017,05_grid_3_2017,9.888714286,0,05
53,190,l,05_grid_3,2017,05_grid_3_2017,11.74925,1,05
84,191,l,05_grid_3,2017,05_grid_3_2017,11.84857143,1,05
115,192,l,05_grid_3,2017,05_grid_3_2017,10.20466667,1,05
146,193,0,05_grid_3,2017,05_grid_3_2017,9.929333333,0,05
177,194,l,05_grid_3,2017,05_grid_3_2017,9.8534,1,05
208,195,l,05_grid_3,2017,05_grid_3_2017,10.7255,1,05
239,196,l,05_grid_3,2017,05_grid_3_2017,9.0976,1,05
270,197,l,05_grid_3,2017,05_grid_3_2017,9.22325,1,05
301,198,l,05_grid_3,2017,05_grid_3_2017,9.548571429,1,05
332,199,l,05_grid_3,2017,05_grid_3_2017,9.79625,1,05
21,210,0,05_grid_3,2017,05_grid_3_2017,10.75033333,0,05
52,211,0,05_grid_3,2017,05_grid_3_2017,11.4312,0,05
83,212,0,05_grid_3,2017,05_grid_3_2017,11.00985714,0,05
114,213,l,05_grid_3,2017,05_grid_3_2017,10.637,1,05
145,214,l,05_grid_3,2017,05_grid_3_2017,9.785,1,05
176,215,0,05_grid_3,2017,05_grid_3_2017,9.444166667,0,05
207,216,l,05_grid_3,2017,05_grid_3_2017,10.7496,1,05
238,217,l,05_grid_3,2017,05_grid_3_2017,9.0655,1,05
269,218,l,05_grid_3,2017,05_grid_3_2017,8.7918,1,05
300,219,0,05_grid_3,2017,05_grid_3_2017,8.780571429,0,05
331,220,l,05_grid_3,2017,05_grid_3_2017,8.979571429,1,05
362,221,l,05_grid_3,2017,05_grid_3_2017,9.69,1,05
20,231,l,05_grid_3,2017,05_grid_3_2017,10.90283333,1,05
51,232,l,05_grid_3,2017,05_grid_3_2017,11.54,1,05
82,233,0,05_grid_3,2017,05_grid_3_2017,11.06485714,0,05
113,234,l,05_grid_3,2017,05_grid_3_2017,10.43475,1,05
144,235,0,05_grid_3,2017,05_grid_3_2017,9.2895,0,05
175,236,0,05_grid_3,2017,05_grid_3_2017,9.66125,0,05
206,237,l,05_grid_3,2017,05_grid_3_2017,10.10733333,1,05
237,238,l,05_grid_3,2017,05_grid_3_2017,9.539833333,1,05
268,239,l,05_grid_3,2017,05_grid_3_2017,9.5782,1,05
299,240,l,05_grid_3,2017,05_grid_3_2017,9.810166667,1,05
330,241,m,05_grid_3,2017,05_grid_3_2017,9.508166667,2,05
361,242,l,05_grid_3,2017,05_grid_3_2017,8.719714286,1,05
19,252,0,05_grid_3,2017,05_grid_3_2017,11.142,0,05
50,253,l,05_grid_3,2017,05_grid_3_2017,11.171,1,05
81,254,0,05_grid_3,2017,05_grid_3_2017,11.06142857,0,05
112,255,0,05_grid_3,2017,05_grid_3_2017,10.2974,0,05
143,256,l,05_grid_3,2017,05_grid_3_2017,9.5305,1,05
174,257,0,05_grid_3,2017,05_grid_3_2017,9.122166667,0,05
205,258,0,05_grid_3,2017,05_grid_3_2017,9.812666667,0,05
236,259,l,05_grid_3,2017,05_grid_3_2017,9.5168,1,05
267,260,l,05_grid_3,2017,05_grid_3_2017,9.353833333,1,05
298,261,l,05_grid_3,2017,05_grid_3_2017,9.967,1,05
329,262,m,05_grid_3,2017,05_grid_3_2017,9.696666667,2,05
360,263,l,05_grid_3,2017,05_grid_3_2017,8.072166667,1,05
18,273,0,05_grid_3,2017,05_grid_3_2017,11.37183333,0,05
49,274,0,05_grid_3,2017,05_grid_3_2017,12.021,0,05
80,275,0,05_grid_3,2017,05_grid_3_2017,10.963125,0,05
111,276,0,05_grid_3,2017,05_grid_3_2017,9.913,0,05
142,277,0,05_grid_3,2017,05_grid_3_2017,8.817,0,05
173,278,l,05_grid_3,2017,05_grid_3_2017,8.8415,1,05
204,279,0,05_grid_3,2017,05_grid_3_2017,9.8458,0,05
235,280,0,05_grid_3,2017,05_grid_3_2017,8.734333333,0,05
266,281,l,05_grid_3,2017,05_grid_3_2017,9.792,1,05
297,282,l,05_grid_3,2017,05_grid_3_2017,9.87175,1,05
328,283,l,05_grid_3,2017,05_grid_3_2017,10.6908,1,05
359,284,l,05_grid_3,2017,05_grid_3_2017,7.308571429,1,05
390,285,l,05_grid_3,2017,05_grid_3_2017,7.664111111,1,05
17,294,0,05_grid_3,2017,05_grid_3_2017,12.2925,0,05
48,295,0,05_grid_3,2017,05_grid_3_2017,11.2705,0,05
79,296,0,05_grid_3,2017,05_grid_3_2017,10.0612,0,05
110,297,0,05_grid_3,2017,05_grid_3_2017,10.16633333,0,05
141,298,0,05_grid_3,2017,05_grid_3_2017,9.10825,0,05
172,299,0,05_grid_3,2017,05_grid_3_2017,9.708666667,0,05
203,300,0,05_grid_3,2017,05_grid_3_2017,10.0335,0,05
234,301,0,05_grid_3,2017,05_grid_3_2017,9.17475,0,05
265,302,l,05_grid_3,2017,05_grid_3_2017,9.42975,1,05
296,303,l,05_grid_3,2017,05_grid_3_2017,10.1395,1,05
327,304,l,05_grid_3,2017,05_grid_3_2017,10.27666667,1,05
358,305,l,05_grid_3,2017,05_grid_3_2017,7.338,1,05
389,306,l,05_grid_3,2017,05_grid_3_2017,7.861166667,1,05
420,307,l,05_grid_3,2017,05_grid_3_2017,10.521,1,05
16,315,0,05_grid_3,2017,05_grid_3_2017,11.97933333,0,05
47,316,0,05_grid_3,2017,05_grid_3_2017,12.27633333,0,05
78,317,0,05_grid_3,2017,05_grid_3_2017,9.956333333,0,05
109,318,0,05_grid_3,2017,05_grid_3_2017,9.9605,0,05
140,319,l,05_grid_3,2017,05_grid_3_2017,10.41466667,1,05
171,320,0,05_grid_3,2017,05_grid_3_2017,8.98075,0,05
202,321,0,05_grid_3,2017,05_grid_3_2017,10.37125,0,05
233,322,0,05_grid_3,2017,05_grid_3_2017,9.054333333,0,05
264,323,0,05_grid_3,2017,05_grid_3_2017,10.82271429,0,05
295,324,0,05_grid_3,2017,05_grid_3_2017,10.4374,0,05
326,325,l,05_grid_3,2017,05_grid_3_2017,10.5755,1,05
357,326,l,05_grid_3,2017,05_grid_3_2017,9.224333333,1,05
388,327,l,05_grid_3,2017,05_grid_3_2017,9.192142857,1,05
419,328,l,05_grid_3,2017,05_grid_3_2017,10.71866667,1,05
15,336,0,05_grid_3,2017,05_grid_3_2017,12.65571429,0,05
46,337,0,05_grid_3,2017,05_grid_3_2017,12.3015,0,05
77,338,0,05_grid_3,2017,05_grid_3_2017,10.59616667,0,05
108,339,0,05_grid_3,2017,05_grid_3_2017,10.361,0,05
139,340,0,05_grid_3,2017,05_grid_3_2017,9.816,0,05
170,341,0,05_grid_3,2017,05_grid_3_2017,9.770166667,0,05
201,342,0,05_grid_3,2017,05_grid_3_2017,10.05233333,0,05
232,343,0,05_grid_3,2017,05_grid_3_2017,9.7226,0,05
263,344,m,05_grid_3,2017,05_grid_3_2017,10.41683333,2,05
294,345,l,05_grid_3,2017,05_grid_3_2017,9.669333333,1,05
325,346,l,05_grid_3,2017,05_grid_3_2017,10.72916667,1,05
356,347,l,05_grid_3,2017,05_grid_3_2017,9.775166667,1,05
387,348,m,05_grid_3,2017,05_grid_3_2017,8.219833333,2,05
418,349,l,05_grid_3,2017,05_grid_3_2017,9.175571429,1,05
14,357,0,05_grid_3,2017,05_grid_3_2017,10.86566667,0,05
45,358,0,05_grid_3,2017,05_grid_3_2017,12.3594,0,05
76,359,0,05_grid_3,2017,05_grid_3_2017,10.17633333,0,05
107,360,0,05_grid_3,2017,05_grid_3_2017,10.11066667,0,05
138,361,0,05_grid_3,2017,05_grid_3_2017,10.05933333,0,05
169,362,0,05_grid_3,2017,05_grid_3_2017,10.1984,0,05
200,363,0,05_grid_3,2017,05_grid_3_2017,10.0425,0,05
231,364,0,05_grid_3,2017,05_grid_3_2017,9.1972,0,05
262,365,0,05_grid_3,2017,05_grid_3_2017,10.4045,0,05
293,366,l,05_grid_3,2017,05_grid_3_2017,9.774166667,1,05
324,367,l,05_grid_3,2017,05_grid_3_2017,10.69,1,05
355,368,l,05_grid_3,2017,05_grid_3_2017,9.9502,1,05
386,369,l,05_grid_3,2017,05_grid_3_2017,9.3066,1,05
417,370,0,05_grid_3,2017,05_grid_3_2017,9.983166667,0,05
13,378,0,05_grid_3,2017,05_grid_3_2017,10.79,0,05
44,379,0,05_grid_3,2017,05_grid_3_2017,11.99566667,0,05
75,380,0,05_grid_3,2017,05_grid_3_2017,8.375,0,05
106,381,0,05_grid_3,2017,05_grid_3_2017,9.9812,0,05
137,382,0,05_grid_3,2017,05_grid_3_2017,10.146,0,05
168,383,0,05_grid_3,2017,05_grid_3_2017,9.854,0,05
199,384,0,05_grid_3,2017,05_grid_3_2017,9.9875,0,05
230,385,0,05_grid_3,2017,05_grid_3_2017,9.164,0,05
261,386,0,05_grid_3,2017,05_grid_3_2017,10.247,0,05
292,387,l,05_grid_3,2017,05_grid_3_2017,10.404,1,05
323,388,l,05_grid_3,2017,05_grid_3_2017,10.43883333,1,05
354,389,l,05_grid_3,2017,05_grid_3_2017,9.9928,1,05
385,390,l,05_grid_3,2017,05_grid_3_2017,9.5484,1,05
416,391,l,05_grid_3,2017,05_grid_3_2017,7.89275,1,05
12,399,0,05_grid_3,2017,05_grid_3_2017,11.45216667,0,05
43,400,0,05_grid_3,2017,05_grid_3_2017,12.548,0,05
74,401,0,05_grid_3,2017,05_grid_3_2017,10.52425,0,05
105,402,0,05_grid_3,2017,05_grid_3_2017,9.4996,0,05
136,403,0,05_grid_3,2017,05_grid_3_2017,9.439,0,05
167,404,0,05_grid_3,2017,05_grid_3_2017,9.434833333,0,05
